2008,11,28,NVDA,Sell,100
2009,02,25,NWL,Buy,100
2009,03,04,NWL,Sell,100
2008,11,20,NWSA,Buy,100
2008,11,28,NWSA,Sell,100
2009,02,23,NWSA,Buy,100
2009,03,02,NWSA,Sell,100
2009,02,26,NWSA,Buy,100
2009,03,05,NWSA,Sell,100
2009,11,06,PCS,Buy,100
2009,11,13,PCS,Sell,100
2009,11,10,PCS,Buy,100
2009,11,17,PCS,Sell,100
2009,03,09,PFG,Buy,100
2009,03,16,PFG,Sell,100
2009,01,20,RF,Buy,100
2009,01,27,RF,Sell,100
2009,04,20,RF,Buy,100
2009,04,27,RF,Sell,100
2009,04,22,RF,Buy,100
2009,04,29,RF,Sell,100
2009,05,11,RF,Buy,100
2009,05,18,RF,Sell,100
2009,10,01,RF,Buy,100
2009,10,08,RF,Sell,100
2009,10,08,RF,Buy,100
2009,10,15,RF,Sell,100
2009,10,13,RF,Buy,100
2009,10,20,RF,Sell,100
2009,10,16,RF,Buy,100
2009,10,23,RF,Sell,100
2009,03,05,RRD,Buy,100
2009,03,12,RRD,Sell,100
2008,03,13,S,Buy,100
2008,03,20,S,Sell,100
2008,03,17,S,Buy,100
2008,03,25,S,Sell,100
2008,09,17,S,Buy,100
2008,09,24,S,Sell,100
2008,10,03,S,Buy,100
2008,10,10,S,Sell,100
2008,11,19,SLM,Buy,100
2008,11,26,SLM,Sell,100
2009,02,26,SLM,Buy,100
2009,03,05,SLM,Sell,100
2009,04,14,SLM,Buy,100
2009,04,21,SLM,Sell,100
2009,04,16,SLM,Buy,100
2009,04,23,SLM,Sell,100
2009,05,07,SLM,Buy,100
2009,05,14,SLM,Sell,100
2009,05,11,SLM,Buy,100
2009,05,18,SLM,Sell,100
2009,05,22,SLM,Buy,100
2009,06,01,SLM,Sell,100
2009,06,03,SLM,Buy,100
2009,06,10,SLM,Sell,100
2008,11,20,SNDK,Buy,100
2008,11,28,SNDK,Sell,100
2008,11,11,STX,Buy,100
2008,11,18,STX,Sell,100
2009,03,30,STX,Buy,100
2009,04,06,STX,Sell,100
2009,04,01,STX,Buy,100
2009,04,08,STX,Sell,100
2009,04,15,STX,Buy,100
2009,04,22,STX,Sell,100
2008,10,09,TER,Buy,100
2008,10,16,TER,Sell,100
2008,10,15,TER,Buy,100
2008,10,22,TER,Sell,100
2008,10,21,TER,Buy,100
2008,10,28,TER,Sell,100
2009,05,13,TER,Buy,100
2009,05,20,TER,Sell,100
2008,05,07,THC,Buy,100
2008,05,14,THC,Sell,100
2008,06,06,THC,Buy,100
2008,06,13,THC,Sell,100
2008,08,05,THC,Buy,100
2008,08,12,THC,Sell,100
2008,08,25,THC,Buy,100
2008,09,02,THC,Sell,100
2008,09,16,THC,Buy,100
2008,09,23,THC,Sell,100
2008,09,29,THC,Buy,100
2008,10,06,THC,Sell,100
2009,10,16,THC,Buy,100
2009,10,23,THC,Sell,100
2009,10,23,THC,Buy,100
2009,10,30,THC,Sell,100
2008,11,20,TIE,Buy,100
2008,11,28,TIE,Sell,100
2009,02,25,TIE,Buy,100
2009,03,04,TIE,Sell,100
2008,11,11,TSN,Buy,100
2008,11,18,TSN,Sell,100
2009,02,23,TXT,Buy,100
2009,03,02,TXT,Sell,100
2009,02,25,TXT,Buy,100
2009,03,04,TXT,Sell,100
2009,03,20,TXT,Buy,100
2009,03,27,TXT,Sell,100
2009,03,30,TXT,Buy,100
2009,04,06,TXT,Sell,100
2008,10,24,WYN,Buy,100
2008,10,31,WYN,Sell,100
2008,11,12,WYN,Buy,100
2008,11,19,WYN,Sell,100
2008,11,14,WYN,Buy,100
2008,11,21,WYN,Sell,100
2008,12,11,WYN,Buy,100
2008,12,18,WYN,Sell,100
2009,02,02,WYN,Buy,100
2009,02,09,WYN,Sell,100
2009,02,10,WYN,Buy,100
2009,02,18,WYN,Sell,100
2009,04,07,WYN,Buy,100
2009,04,15,WYN,Sell,100
2008,10,09,XL,Buy,100
2008,10,16,XL,Sell,100
2008,11,17,XL,Buy,100
2008,11,24,XL,Sell,100
2008,11,19,XL,Buy,100
2008,11,26,XL,Sell,100
2008,12,09,XL,Buy,100
2008,12,16,XL,Sell,100
2009,03,30,XL,Buy,100
2009,04,06,XL,Sell,100
2009,04,06,XL,Buy,100
2009,04,14,XL,Sell,100
2008,11,19,XRX,Buy,100
2008,11,26,XRX,Sell,100
2009,02,18,XRX,Buy,100
2009,02,25,XRX,Sell,100
2009,05,13,XRX,Buy,100
2009,05,20,XRX,Sell,100
