2008,11,19,WYN,Buy,100
2008,11,26,WYN,Sell,100
2009,02,13,WYN,Buy,100
2009,02,23,WYN,Sell,100
2008,10,09,XL,Buy,100
2008,10,16,XL,Sell,100
2008,11,20,XL,Buy,100
2008,11,28,XL,Sell,100
2008,12,01,XL,Buy,100
2008,12,08,XL,Sell,100
2008,12,10,XL,Buy,100
2008,12,17,XL,Sell,100
2009,03,19,XL,Buy,100
2009,03,26,XL,Sell,100
2009,03,02,XRX,Buy,100
2009,03,09,XRX,Sell,100
2009,03,20,XRX,Buy,100
2009,03,27,XRX,Sell,100
2009,03,30,XRX,Buy,100
2009,04,06,XRX,Sell,100
2009,04,06,XRX,Buy,100
2009,04,14,XRX,Sell,100
